City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kyshtovka,RU,2021-08-07 01:04:16,56.555,76.6271,61.74,85,11,2.55
295,Xilagani,GR,2021-08-07 01:04:16,40.9833,25.4167,68.86,69,0,5.39
296,Ulladulla,AU,2021-08-07 01:04:16,-35.35,150.4667,60.87,51,6,3.49
297,Gorontalo,ID,2021-08-07 01:04:17,0.5412,123.0595,83.64,69,99,4.5
298,Haapiti,PF,2021-08-07 01:04:17,-17.5667,-149.8667,83.93,66,7,5.99
299,Carnarvon,AU,2021-08-07 01:04:17,-24.8667,113.6333,69.12,60,100,19.15
300,Tshikapa,CD,2021-08-07 01:04:18,-6.4167,20.8,71.94,26,0,3.36
301,Yar-Sale,RU,2021-08-07 01:04:18,66.8333,70.8333,65.43,65,48,5.37
302,Celestun,MX,2021-08-07 01:04:18,20.8667,-90.4,83.03,76,72,16.11
303,Mehamn,NO,2021-08-07 01:04:19,71.0357,27.8492,56.7,76,100,10.22
304,Ganganagar,IN,2021-08-07 01:04:19,29.9167,73.8833,88.7,56,12,5.7
305,Loukhi,RU,2021-08-07 01:04:19,66.0764,33.0381,54.86,71,100,4.7
306,Kongolo,CD,2021-08-07 01:04:20,-5.3833,27.0,77.09,40,14,2.95
307,Santa Marinella,IT,2021-08-07 01:04:20,42.0345,11.8536,75.7,66,42,4.34
308,Port Hardy,CA,2021-08-07 01:04:20,50.6996,-127.4199,55.58,100,75,8.05
309,Paamiut,GL,2021-08-07 01:04:21,61.994,-49.6678,43.66,83,100,9.57
310,Itaituba,BR,2021-08-07 01:02:12,-4.2761,-55.9836,82.72,54,100,1.03
311,Sharhorod,UA,2021-08-07 01:04:21,48.7383,28.085,59.7,90,100,6.82
312,Vao,NC,2021-08-07 01:04:21,-22.6667,167.4833,67.95,59,100,12.21
313,Phuket,TH,2021-08-07 01:04:22,8.0,98.25,86.09,89,20,2.3
314,Husavik,IS,2021-08-07 01:04:22,66.0449,-17.3389,51.84,82,3,3.02
315,Faanui,PF,2021-08-07 01:04:22,-16.4833,-151.75,78.51,69,6,9.04
316,Flin Flon,CA,2021-08-07 01:04:23,54.7682,-101.865,72.99,57,20,10.27
317,Ashbourne,IE,2021-08-07 01:04:23,53.5108,-6.4272,58.35,94,75,8.05
318,Novo Aripuana,BR,2021-08-07 01:04:23,-5.1206,-60.3797,83.05,43,88,0.76
319,Kaduna,NG,2021-08-07 01:04:24,10.5222,7.4383,69.91,93,100,4.81
320,Ponta Do Sol,PT,2021-08-07 01:04:24,32.6667,-17.1,73.0,81,16,3.09
321,Yulara,AU,2021-08-07 01:04:24,-25.2406,130.9889,57.09,40,0,12.84
322,La Sarre,CA,2021-08-07 01:04:25,48.8002,-79.1996,61.38,98,100,6.46
323,Namibe,AO,2021-08-07 01:04:25,-15.1961,12.1522,67.26,89,0,3.42
324,Port-Gentil,GA,2021-08-07 01:02:05,-0.7193,8.7815,75.25,85,97,12.12
325,Monte Alegre,BR,2021-08-07 01:04:26,-2.0078,-54.0692,80.67,65,86,2.73
326,Williston,US,2021-08-07 01:01:32,48.147,-103.618,80.92,56,100,1.99
327,Gucheng,CN,2021-08-07 01:04:26,35.9115,111.3192,80.02,56,83,10.71
328,Flinders,AU,2021-08-07 01:04:26,-34.5833,150.8552,61.18,56,5,5.01
329,Churapcha,RU,2021-08-07 01:04:27,62.0025,132.4325,70.32,34,94,21.18
330,Te Anau,NZ,2021-08-07 01:04:27,-45.4167,167.7167,43.92,74,29,7.2
331,Esso,RU,2021-08-07 01:04:27,55.9333,158.7,46.38,88,100,3.83
332,Tondon,GN,2021-08-07 01:04:28,10.3667,-13.35,70.25,97,92,2.51
333,Bani Walid,LY,2021-08-07 01:04:28,31.7566,13.9942,76.69,59,0,2.95
334,Svetlaya,RU,2021-08-07 01:04:28,46.5389,138.3297,70.29,94,100,10.54
335,Synya,RU,2021-08-07 01:04:29,65.3718,58.0387,49.86,94,100,5.23
336,Taltal,CL,2021-08-07 01:04:29,-25.4,-70.4833,56.3,80,12,4.05
337,Plouzane,FR,2021-08-07 01:04:30,48.3833,-4.6167,60.89,97,90,13.8
338,Mayor Pablo Lagerenza,PY,2021-08-07 01:04:30,-19.9309,-60.7718,71.69,32,0,3.69
339,Kodinsk,RU,2021-08-07 01:04:30,58.6881,99.1844,67.53,54,90,3.76
340,Ugoofaaru,MV,2021-08-07 01:02:09,5.6667,73.0,82.62,77,100,20.22
341,Sur,OM,2021-08-07 01:04:31,22.5667,59.5289,89.85,48,8,9.78
342,Hamilton,US,2021-08-07 01:02:45,39.1834,-84.5333,79.52,68,1,3.44
343,Saint Anthony,US,2021-08-07 01:04:31,45.0205,-93.218,82.47,59,75,4.61
344,Mantua,IT,2021-08-07 01:04:32,45.1667,10.7833,74.71,84,13,4.0
345,Divnogorsk,RU,2021-08-07 01:04:32,55.9594,92.3619,61.29,89,69,1.45
346,Davila,PH,2021-08-07 01:04:32,18.4726,120.5763,82.44,87,99,30.4
347,Lompoc,US,2021-08-07 01:04:33,34.6391,-120.4579,86.13,82,1,9.22
348,Cap Malheureux,MU,2021-08-07 01:04:33,-19.9842,57.6142,66.47,75,44,5.01
349,Acapulco,MX,2021-08-07 01:04:33,16.8634,-99.8901,84.02,79,90,6.91
350,Hofn,IS,2021-08-07 01:04:34,64.2539,-15.2082,52.47,84,100,2.66
351,Lafiagi,NG,2021-08-07 01:04:34,8.8667,5.4167,72.52,97,100,2.77
352,Road Town,VG,2021-08-07 01:00:32,18.4167,-64.6167,82.2,73,0,16.75
353,Aripuana,BR,2021-08-07 01:04:34,-9.1667,-60.6333,75.92,41,0,1.57
354,Dubbo,AU,2021-08-07 01:02:42,-32.25,148.6167,55.53,58,90,12.66
355,Pevek,RU,2021-08-07 01:04:35,69.7008,170.3133,44.33,66,15,9.06
356,Sept-Iles,CA,2021-08-07 01:04:35,50.2001,-66.3821,62.26,90,43,1.01
357,Roald,NO,2021-08-07 01:04:35,62.5833,6.1333,64.54,55,75,10.36
358,Cayenne,GF,2021-08-07 01:00:04,4.9333,-52.3333,78.1,87,75,1.01
359,Shubarshi,KZ,2021-08-07 01:04:36,48.5872,57.1869,68.49,55,15,8.19
360,Altay,CN,2021-08-07 01:04:37,47.8667,88.1167,65.23,43,100,0.83
361,Ozinki,RU,2021-08-07 01:04:37,51.1786,49.6769,65.64,43,6,7.67
362,Kijang,KR,2021-08-07 01:04:37,35.2442,129.2139,88.02,61,0,9.24
363,Komsomolskiy,UZ,2021-08-07 01:04:38,40.4272,71.7189,72.82,57,93,2.51
364,Ahipara,NZ,2021-08-07 01:04:38,-35.1667,173.1667,58.69,76,5,18.01
365,Fukue,JP,2021-08-07 01:04:38,32.6881,128.8419,89.96,74,75,5.75
366,Careiro Da Varzea,BR,2021-08-07 01:04:39,-3.2003,-59.8119,83.01,65,4,4.16
367,Portland,US,2021-08-07 01:04:39,45.5234,-122.6762,82.98,62,75,1.99
368,Pangkalanbuun,ID,2021-08-07 01:04:39,-2.6833,111.6167,80.02,87,66,3.94
369,Buritizeiro,BR,2021-08-07 01:04:40,-17.3511,-44.9622,64.65,58,100,3.51
370,Tammisaari,FI,2021-08-07 01:04:40,59.9736,23.4339,60.21,69,100,17.02
371,Egvekinot,RU,2021-08-07 01:04:40,66.3167,-179.1667,39.87,72,100,18.34
372,Ostrovnoy,RU,2021-08-07 01:04:41,68.0531,39.5131,49.57,89,16,3.69
373,Porto Novo,BJ,2021-08-07 01:04:41,6.4965,2.6036,75.92,85,100,8.88
374,Huarmey,PE,2021-08-07 01:04:41,-10.0681,-78.1522,64.67,83,6,10.4
375,Hualmay,PE,2021-08-07 01:04:42,-11.0964,-77.6139,63.99,81,11,11.27
376,Pak Phanang,TH,2021-08-07 01:04:42,8.3511,100.202,82.87,69,95,7.61
377,Riobamba,EC,2021-08-07 01:04:42,-1.6667,-78.6333,51.57,92,64,3.96
378,Babstovo,RU,2021-08-07 01:04:43,48.1167,132.4833,76.32,71,100,4.61
379,Cockburn Town,TC,2021-08-07 01:04:43,21.4612,-71.1419,82.2,76,2,16.4
380,Bure,ET,2021-08-07 01:04:43,10.7,37.0667,54.61,94,100,2.84
381,Okhotsk,RU,2021-08-07 01:04:44,59.3833,143.3,63.34,50,0,5.73
382,Samarai,PG,2021-08-07 01:04:44,-10.6167,150.6667,78.57,76,95,12.93
383,Boguchany,RU,2021-08-07 01:04:44,58.3814,97.4531,68.47,57,85,4.21
384,Soyo,AO,2021-08-07 01:04:16,-6.1349,12.3689,71.49,88,45,5.06
385,Bacolod,PH,2021-08-07 01:04:40,10.6667,122.95,84.02,76,100,10.04
386,San Nicolas,PH,2021-08-07 01:04:45,18.1725,120.5953,82.51,86,99,24.99
387,Xining,CN,2021-08-07 01:04:46,36.6167,101.7667,61.23,63,20,1.66
388,Elizabeth City,US,2021-08-07 01:04:46,36.2946,-76.2511,77.02,88,75,4.61
389,Emerald,AU,2021-08-07 01:04:46,-23.5333,148.1667,64.35,43,0,11.95
390,Fort Nelson,CA,2021-08-07 01:04:46,58.8053,-122.7002,60.39,94,90,4.61
391,Khandyga,RU,2021-08-07 01:04:47,62.6667,135.6,73.2,38,4,3.22
392,Ler,SS,2021-08-07 01:04:47,8.3018,30.1418,72.14,90,100,4.85
393,Buribay,RU,2021-08-07 01:04:48,51.9617,58.1592,57.83,72,6,6.78
394,Ngunut,ID,2021-08-07 01:04:48,-8.1058,112.0159,79.41,74,7,2.89
395,Le Vauclin,MQ,2021-08-07 01:04:48,14.5452,-60.8388,79.84,89,75,6.91
396,Chambas,CU,2021-08-07 01:04:49,22.1928,-78.9136,83.82,87,80,5.82
397,Changji,CN,2021-08-07 01:04:49,44.0167,87.3167,75.99,43,0,4.47
398,Zilupe,LV,2021-08-07 01:04:49,56.3862,28.1217,62.01,99,100,6.82
399,Evensk,RU,2021-08-07 01:04:50,61.95,159.2333,62.56,51,100,2.86
400,Mufulira,ZM,2021-08-07 01:04:50,-12.5498,28.2407,43.0,48,0,4.54
401,Neryungri,RU,2021-08-07 01:04:50,56.6709,124.6491,55.69,94,100,7.27
402,Rila,BG,2021-08-07 01:04:51,42.1333,23.1333,58.41,61,0,1.92
403,Cantapoy,PH,2021-08-07 01:04:51,9.4906,125.4364,83.08,72,33,6.02
404,Kawalu,ID,2021-08-07 01:04:51,-7.3817,108.2082,78.51,73,2,1.66
405,Rafaela,AR,2021-08-07 01:04:52,-31.2503,-61.4867,63.05,56,10,1.99
406,Weligama,LK,2021-08-07 01:04:52,5.9667,80.4167,77.81,88,100,14.05
407,Sibiti,CG,2021-08-07 01:04:33,-3.6819,13.3499,67.41,93,92,2.39
408,Shetpe,KZ,2021-08-07 01:04:53,44.1667,52.1167,81.88,33,0,6.78
409,Padang,ID,2021-08-07 01:01:13,-0.9492,100.3543,77.05,79,85,2.8
410,Skibbereen,IE,2021-08-07 01:04:53,51.55,-9.2667,58.8,91,100,19.82
411,Bom Jesus,BR,2021-08-07 01:00:45,-9.0744,-44.3586,78.91,41,48,6.22
412,Port Hedland,AU,2021-08-07 01:04:53,-20.3167,118.5667,75.25,16,5,21.85
413,Villanueva,HN,2021-08-07 01:03:51,15.3167,-88.0,83.39,70,75,0.0
414,Santa Maria,BR,2021-08-07 01:01:24,-29.6842,-53.8069,61.74,78,100,5.23
415,Sakaiminato,JP,2021-08-07 01:04:54,35.55,133.2333,91.33,63,5,3.36
416,Itainopolis,BR,2021-08-07 01:04:54,-7.4469,-41.4783,78.91,51,6,12.35
417,Grenfell,AU,2021-08-07 01:04:55,-33.9,148.1667,49.15,67,100,10.74
418,Killybegs,IE,2021-08-07 01:04:55,54.6333,-8.45,58.44,93,94,14.56
419,Totoro,CO,2021-08-07 01:04:55,2.512,-76.4012,48.4,84,83,5.44
420,Yumen,CN,2021-08-07 01:04:56,40.2833,97.2,72.91,18,100,7.02
421,Haines Junction,CA,2021-08-07 01:04:56,60.7522,-137.5108,54.79,96,100,2.95
422,Anadyr,RU,2021-08-07 01:04:57,64.75,177.4833,52.3,71,20,11.01
423,Strezhevoy,RU,2021-08-07 01:04:57,60.7333,77.5889,62.58,78,93,4.79
424,Nyrob,RU,2021-08-07 01:04:57,60.733,56.7202,48.33,96,100,5.88
425,Dalvik,IS,2021-08-07 01:04:58,65.9702,-18.5286,53.44,83,18,5.95
426,Merauke,ID,2021-08-07 01:04:58,-8.4667,140.3333,78.12,75,100,13.78
427,Kingaroy,AU,2021-08-07 01:04:58,-26.5333,151.8333,61.03,35,63,1.21
428,Agua Dulce,MX,2021-08-07 01:02:40,18.1333,-94.1333,80.82,82,82,9.55
429,Tanah Merah,MY,2021-08-07 01:04:59,5.8,102.15,78.78,87,63,2.21
430,Isoka,ZM,2021-08-07 01:04:59,-10.1606,32.6335,54.28,80,0,1.43
431,Shivrajpur,IN,2021-08-07 01:04:59,22.4167,73.65,78.76,91,26,5.84
432,Hurghada,EG,2021-08-07 01:05:00,27.2574,33.8129,86.13,49,0,8.19
433,Crotone,IT,2021-08-07 01:05:00,39.0851,17.1178,68.94,51,0,3.87
434,Anavra,GR,2021-08-07 01:05:00,39.2,22.0833,80.76,66,0,2.82
435,Rio Grande,BR,2021-08-07 01:02:37,-32.035,-52.0986,57.94,94,100,10.74
436,San Joaquin,US,2021-08-07 01:01:21,37.9333,-121.3011,95.67,29,1,5.75
437,Lincoln,US,2021-08-07 01:02:14,40.8,-96.667,89.98,53,1,3.0
438,Chaman,PK,2021-08-07 01:05:01,30.9236,66.4512,77.07,39,0,6.58
439,Nuuk,GL,2021-08-07 01:05:02,64.1835,-51.7216,47.01,81,75,14.97
440,Bollnas,SE,2021-08-07 01:05:02,61.3482,16.3946,50.4,93,41,4.29
441,Ibra,OM,2021-08-07 01:05:04,22.6906,58.5334,86.22,45,1,4.5
442,Mattru,SL,2021-08-07 01:05:04,7.6244,-11.8332,70.56,86,26,1.34
443,Auki,SB,2021-08-07 01:05:04,-8.7676,160.7034,86.54,57,1,5.84
444,Gobabis,NA,2021-08-07 01:05:05,-22.45,18.9667,54.57,20,1,7.11
445,Los Llanos De Aridane,ES,2021-08-07 01:05:05,28.6585,-17.9182,68.13,97,90,12.66
446,Kindu,CD,2021-08-07 01:05:06,-2.95,25.95,75.45,61,75,2.19
447,Yerofey Pavlovich,RU,2021-08-07 01:05:06,53.9667,121.9667,62.56,90,100,2.04
448,Iquique,CL,2021-08-07 01:03:42,-20.2208,-70.1431,58.41,76,59,1.45
449,Hami,CN,2021-08-07 01:05:06,42.8,93.45,80.37,18,100,12.21
450,Lavrentiya,RU,2021-08-07 01:05:07,65.5833,-171.0,45.28,74,100,16.2
451,Mucurici,BR,2021-08-07 01:05:07,-18.0933,-40.5158,64.35,75,100,9.24
452,Hay River,CA,2021-08-07 01:02:21,60.8156,-115.7999,63.82,71,98,8.1
453,Kuala Lipis,MY,2021-08-07 01:05:08,4.1842,102.0468,77.52,88,97,0.16
454,Nancha,CN,2021-08-07 01:03:22,47.1333,129.2667,73.72,87,100,0.43
455,Beba,CU,2021-08-07 01:05:08,22.4437,-79.7253,80.87,86,100,7.43
456,Andijon,UZ,2021-08-07 01:05:08,40.7821,72.3442,73.26,97,95,4.59
457,Beringovskiy,RU,2021-08-07 01:05:09,63.05,179.3167,44.06,85,100,19.91
458,Bonavista,CA,2021-08-07 01:05:09,48.6499,-53.1147,65.73,90,96,21.72
459,Hirara,JP,2021-08-07 01:05:09,24.8,125.2833,83.64,84,100,33.26
460,Redlands,US,2021-08-07 01:05:10,34.0556,-117.1825,104.68,35,1,3.0
461,Cwmbran,GB,2021-08-07 01:05:10,51.6545,-3.0228,59.25,86,75,13.85
462,Talara,PE,2021-08-07 01:05:11,-4.5772,-81.2719,65.28,87,4,17.96
463,Sumbe,AO,2021-08-07 01:05:11,-11.2061,13.8437,69.84,94,8,3.98
464,Nago,JP,2021-08-07 01:05:11,26.5881,127.9761,84.63,93,100,9.64
465,Clyde River,CA,2021-08-07 01:04:18,70.4692,-68.5914,35.83,100,90,5.75
466,Alegrete,BR,2021-08-07 01:05:12,-29.7831,-55.7919,63.91,76,8,9.22
467,Zhuanghe,CN,2021-08-07 01:05:12,39.7008,122.9911,77.52,77,1,2.08
468,Cam Ranh,VN,2021-08-07 01:05:12,11.9214,109.1591,87.76,62,0,4.61
469,Citluk,BA,2021-08-07 01:05:13,43.2286,17.7008,64.78,63,0,3.94
470,Ecoporanga,BR,2021-08-07 01:05:13,-18.3733,-40.8306,63.16,77,100,6.13
471,Zirandaro,MX,2021-08-07 01:05:13,18.45,-100.9833,81.28,77,100,1.07
472,Dalbandin,PK,2021-08-07 01:05:14,28.8947,64.4101,84.42,16,0,5.82
473,Dakoro,NE,2021-08-07 01:05:14,14.5106,6.765,79.21,60,100,20.42
474,Broken Hill,AU,2021-08-07 01:05:14,-31.95,141.4333,56.41,49,1,4.18
475,Verkhnyaya Inta,RU,2021-08-07 01:05:15,65.9811,60.3094,49.68,98,100,4.76
476,Chase,CA,2021-08-07 01:05:15,50.8165,-119.6857,75.7,44,100,7.74
477,Sulangan,PH,2021-08-07 01:05:15,11.1373,123.7228,84.09,70,100,8.63
478,Labuan,MY,2021-08-07 01:05:16,5.2767,115.2417,80.76,72,39,6.06
479,Ternate,ID,2021-08-07 01:05:16,0.8,127.4,82.76,71,78,3.91
480,Hervey Bay,AU,2021-08-07 01:05:17,-25.2986,152.8535,69.91,65,71,2.55
481,Ahuimanu,US,2021-08-07 01:05:17,21.4447,-157.8378,91.11,58,40,14.97
482,Kungurtug,RU,2021-08-07 01:05:17,50.5994,97.5228,52.12,96,100,1.72
483,Tahlequah,US,2021-08-07 01:05:18,35.9154,-94.97,83.41,57,0,0.0
484,Vagay,RU,2021-08-07 01:05:18,57.9375,69.0217,60.06,94,100,4.7
485,Boppard,DE,2021-08-07 01:05:18,50.2308,7.5899,61.14,94,100,4.83
486,Laguna,US,2021-08-07 01:05:19,38.421,-121.4238,96.91,30,90,3.0
487,Arcata,US,2021-08-07 01:02:05,40.8665,-124.0828,73.36,78,1,5.99
488,Vardo,NO,2021-08-07 01:03:09,70.3705,31.1107,52.12,86,19,9.46
489,Jiuquan,CN,2021-08-07 01:05:19,39.7432,98.5174,75.99,22,100,10.83
490,Constantine,DZ,2021-08-07 01:05:19,36.365,6.6147,80.51,36,0,3.13
491,Camalu,MX,2021-08-07 01:05:20,30.85,-116.0667,80.42,75,81,6.6
492,Pirovskoye,RU,2021-08-07 01:05:20,57.6267,92.2658,67.55,66,28,0.16
493,Nyagan,RU,2021-08-07 01:05:21,62.1406,65.3936,59.9,98,80,1.81
494,Amapa,BR,2021-08-07 01:05:21,1.0,-52.0,74.57,85,100,2.33
495,Chandler,US,2021-08-07 01:01:11,33.3062,-111.8412,108.79,26,20,4.0
496,Valley City,US,2021-08-07 01:05:21,46.9233,-98.0032,75.94,49,1,6.91
497,Adeje,ES,2021-08-07 01:05:22,28.1227,-16.726,72.01,82,75,1.99
498,Montrose,US,2021-08-07 01:05:22,38.4166,-108.2673,83.61,19,31,18.84
499,Algiers,DZ,2021-08-07 01:01:10,36.7525,3.042,71.42,68,0,2.3
500,Rajbiraj,NP,2021-08-07 01:05:22,26.5333,86.75,81.75,86,100,10.42
501,Moguer,ES,2021-08-07 01:05:23,37.2756,-6.8385,76.87,50,0,8.01
502,Chara,RU,2021-08-07 01:05:23,56.9064,118.2631,63.59,79,52,1.25
503,Leduc,CA,2021-08-07 01:02:11,53.2668,-113.552,67.48,62,22,17.96
504,Bayevo,RU,2021-08-07 01:05:23,53.2833,80.7667,64.71,65,63,4.88
505,Kahului,US,2021-08-07 01:03:12,20.8947,-156.47,83.97,77,4,15.99
506,Naze,JP,2021-08-07 01:05:24,28.3667,129.4833,80.76,81,55,6.42
507,Cap-Aux-Meules,CA,2021-08-07 01:05:24,47.3821,-61.8597,66.25,93,100,16.4
508,Kamariotissa,GR,2021-08-07 01:05:25,40.4833,25.4667,78.85,59,53,11.27
509,Magadi,IN,2021-08-07 01:05:25,12.9667,77.2333,71.76,87,94,12.82
510,Larsnes,NO,2021-08-07 01:05:25,62.2028,5.5773,64.22,76,43,5.32
511,Dabola,GN,2021-08-07 01:05:26,10.75,-11.1167,68.47,97,75,3.09
512,Havoysund,NO,2021-08-07 01:05:26,70.9963,24.6622,59.88,75,99,2.86
513,Paragominas,BR,2021-08-07 01:00:37,-2.9667,-47.4833,73.78,59,33,3.85
514,Korla,CN,2021-08-07 01:05:27,41.7597,86.1469,81.52,29,5,3.94
515,Pangnirtung,CA,2021-08-07 01:05:27,66.1451,-65.7125,39.38,91,99,1.97
516,The Pas,CA,2021-08-07 01:04:21,53.8251,-101.2541,68.02,83,90,8.68
517,Maniitsoq,GL,2021-08-07 01:05:27,65.4167,-52.9,43.36,91,100,21.56
518,Klaksvik,FO,2021-08-07 01:05:28,62.2266,-6.589,59.92,91,99,14.58
519,Hun,LY,2021-08-07 01:05:28,29.1268,15.9477,91.09,11,0,7.4
520,Mareeba,AU,2021-08-07 01:05:28,-17.0,145.4333,75.49,62,100,6.17
521,Smoky Lake,CA,2021-08-07 01:05:29,54.1169,-112.4686,65.48,42,78,16.26
522,San Quintin,MX,2021-08-07 01:05:29,30.4833,-115.95,71.17,76,2,10.13
523,Sarai,RU,2021-08-07 01:05:29,53.7458,41.0213,70.79,44,40,12.68
524,Vanimo,PG,2021-08-07 01:01:18,-2.6741,141.3028,75.85,93,100,5.21
525,Ovalle,CL,2021-08-07 01:01:31,-30.5983,-71.2003,55.0,85,8,4.29
526,Mount Isa,AU,2021-08-07 01:05:30,-20.7333,139.5,69.57,23,0,12.66
527,Srikakulam,IN,2021-08-07 01:05:30,18.3,83.9,82.0,67,100,3.71
528,Puruaran,MX,2021-08-07 01:05:31,19.1,-101.5333,69.55,93,100,1.95
529,Adrar,MR,2021-08-07 01:05:31,20.5022,-10.0711,92.64,30,6,14.32
530,Raudeberg,NO,2021-08-07 01:05:31,61.9875,5.1352,63.19,60,26,8.61
531,Kencong,ID,2021-08-07 01:05:32,-8.2833,113.3667,79.47,74,13,2.77
532,Clovis,US,2021-08-07 01:05:32,36.8252,-119.7029,100.13,19,1,1.99
533,Salalah,OM,2021-08-07 01:05:32,17.0151,54.0924,77.09,100,90,4.61
534,Chor,PK,2021-08-07 01:05:33,25.5167,69.7667,82.81,71,58,13.27
535,Waipawa,NZ,2021-08-07 01:05:33,-41.4122,175.5153,56.1,58,95,7.14
536,Kaka,TM,2021-08-07 01:05:33,37.3482,59.6143,83.53,18,2,7.83
537,Kanniyakumari,IN,2021-08-07 01:05:34,8.0833,77.5667,79.03,81,100,23.31
538,Hokitika,NZ,2021-08-07 01:05:34,-42.7167,170.9667,50.7,74,96,19.22
539,Barra,BR,2021-08-07 01:05:34,-11.0894,-43.1417,75.0,56,38,13.35
540,Thessalon,CA,2021-08-07 01:05:35,46.2501,-83.5666,70.29,94,100,6.17
541,Hobyo,SO,2021-08-07 01:05:35,5.3505,48.5268,75.47,78,95,24.54
542,Dum Duma,IN,2021-08-07 01:05:35,27.5667,95.5667,80.49,95,96,2.39
543,Bokovskaya,RU,2021-08-07 01:05:36,49.229,41.8306,72.28,33,100,12.44
544,Lata,PT,2021-08-07 01:05:36,40.1629,-8.3327,63.81,89,47,1.07
545,Mitsamiouli,KM,2021-08-07 01:05:36,-11.3847,43.2844,75.99,67,27,4.23
546,Cloquet,US,2021-08-07 01:02:00,46.7216,-92.4594,73.58,69,1,0.0
547,Umm Lajj,SA,2021-08-07 01:05:37,25.0213,37.2685,92.8,39,100,6.51
548,Aborlan,PH,2021-08-07 01:05:37,9.4352,118.5492,85.48,71,100,6.64
549,Mwinilunga,ZM,2021-08-07 01:05:37,-11.7358,24.4293,55.18,30,0,3.8
550,Kirksville,US,2021-08-07 01:05:38,40.1948,-92.5833,80.06,78,1,6.91
551,Broome,US,2021-08-07 01:05:38,42.2506,-75.833,75.47,87,95,2.66
552,Oranjemund,NA,2021-08-07 01:05:39,-28.55,16.4333,54.82,70,47,3.94
553,Capao Da Canoa,BR,2021-08-07 01:05:39,-29.7456,-50.0097,59.9,94,100,11.54
554,Abapo,BO,2021-08-07 01:05:39,-18.8333,-63.4667,62.83,46,0,1.95
555,Morondava,MG,2021-08-07 01:05:40,-20.2833,44.2833,67.01,70,0,10.13
556,Kuytun,RU,2021-08-07 01:05:40,54.3419,101.5036,60.13,86,89,7.78
557,Quebo,GW,2021-08-07 01:05:40,11.3333,-14.9333,73.74,89,100,4.21
558,Monywa,MM,2021-08-07 01:05:41,22.1167,95.1333,78.28,87,100,11.36
559,Berlevag,NO,2021-08-07 01:03:10,70.8578,29.0864,54.25,81,41,11.54
560,Cabra,ES,2021-08-07 01:05:41,37.4725,-4.4421,78.24,46,0,2.35
